Community Health|Public Health|Laguna Honda - Long Term Care|General Fund Support|General Fund Support,39796858
Community Health|Public Health|Laguna Honda - Long Term Care|General Fund Support|General Fund Support|General Fund Support,39796858
Community Health|Public Health|Laguna Honda - Long Term Care|Intergovernmental Revenues-Federal,2970500
Community Health|Public Health|Laguna Honda - Long Term Care|Intergovernmental Revenues-Federal|Federal-Am Recovery & Reinvestment Act,2963000
Community Health|Public Health|Laguna Honda - Long Term Care|Intergovernmental Revenues-Federal|Federal-Am Recovery & Reinvestment Act|ARRA-Federal Pass-Thru State/Other,2963000
Community Health|Public Health|Laguna Honda - Long Term Care|Intergovernmental Revenues-Federal|Federal-Other,7500
Community Health|Public Health|Laguna Honda - Long Term Care|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,7500
Community Health|Public Health|Laguna Honda - Long Term Care|Intrafund Transfers In,750000
Community Health|Public Health|Laguna Honda - Long Term Care|Intrafund Transfers In|Intrafund Transfers In (Iti),750000
Community Health|Public Health|Laguna Honda - Long Term Care|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 5L-Laguna Honda Hospital Funds,750000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues,280000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|CHN-Other Operating Revenue,280000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|CHN-Other Operating Revenue|Hospital-Chgs-Tpa/Misc Revenue,15000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|CHN-Other Operating Revenue|Hospital-Rents/Conces/Cafeteria Sales,230000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|CHN-Other Operating Revenue|Hospital-Rents/Concess-Other Oper,35000
Community Health|Public Health|Laguna Honda - Long Term Care|Rents & Concessions,563740
Community Health|Public Health|Laguna Honda - Long Term Care|Rents & Concessions|Parking Garage/Lot Rentals,563740
Community Health|Public Health|Laguna Honda - Long Term Care|Rents & Concessions|Parking Garage/Lot Rentals|Employee Parking,563740
Community Health|Public Health|Laguna Honda - Long Term Care|Transfer Adjustments-Sources,-750000
Community Health|Public Health|Laguna Honda - Long Term Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-750000
Community Health|Public Health|Laguna Honda - Long Term Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-750000
Community Health|Public Health|Laguna Honda Hosp - Acute Care,1616447
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services,1616447
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Inpatient Revenues,3638596
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Inpatient Revenues|Medi-Cal I/P Gross Charges,1659737
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Inpatient Revenues|Medicare I/P Gross Charges,1963077
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Inpatient Revenues|Private Insurance I/P Gross Charges,15782
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Revenue Deductions,-2022149
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Revenue Deductions|Medi-Cal I/P Contractual Adj,-1166414
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Revenue Deductions|Medicare I/P Contractual Adj,-855735
Community Health|Public Health|Mental Health - Children's Program,581681
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-Federal,581681
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-Federal|Federal-Other,581681
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,100000
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,481681
Community Health|Public Health|Mental Health - Community Care,185997450
Community Health|Public Health|Mental Health - Community Care|Charges for Services,11281953
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Hospital Service Charges,8700512
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Hospital Service Charges|Medi-Cal,7052373
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Hospital Service Charges|Medicare,1648139
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Net Patient Revenue,617600
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Net Patient Revenue|Patient Payments-Mental Health,617600
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Public Health Charges,1963841
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Public Health Charges|Misc Public Health Revenue,1963841
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery,7220061
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds,6904078
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),6610777
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),96900
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),196401
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,315983
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr Sheriff (Non-AAO),315983
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-Federal,13964210
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-Federal|Federal-Am Recovery & Reinvestment Act,11200000
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-Federal|Federal-Am Recovery & Reinvestment Act|ARRA-Federal Pass-Thru State/Other,11200000
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-Federal|Federal-Other,2764210
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,2764210
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State,158217922
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State - Other,200704
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,200704
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax,39227200
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax|Health/Welfare Sales Tax Allocation,39227200
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees,15968400
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees|Motor Veh Lic Fee-Realignment Fund,15968400
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State-Health Programs,102821618
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State-Health Programs|Community Mental Health Service,47124779
Community Health|Public Health|Mental Health - Community Care|Intergovernmental Revenues-State|State-Health Programs|Short-Doyle Medi-Cal,55696839
Community Health|Public Health|Mental Health - Community Care|Operating Transfers In,2507385
Community Health|Public Health|Mental Health - Community Care|Operating Transfers In|Other Operating Transfers In (Oti),2507385
Community Health|Public Health|Mental Health - Community Care|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5H-General Hospital Fund,2507385
Community Health|Public Health|Mental Health - Community Care|Rents & Concessions,25980
Community Health|Public Health|Mental Health - Community Care|Rents & Concessions|Parking Garage/Lot Rentals,25980
Community Health|Public Health|Mental Health - Community Care|Rents & Concessions|Parking Garage/Lot Rentals|Employee Parking,25980
Community Health|Public Health|Mental Health - Community Care|Transfer Adjustments-Sources,-7220061
Community Health|Public Health|Mental Health - Community Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-7220061
Community Health|Public Health|Mental Health - Community Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-7220061
Community Health|Public Health|Occupational Safety & Health,0
Community Health|Public Health|Occupational Safety & Health|Expenditure Recovery,562942
Community Health|Public Health|Occupational Safety & Health|Expenditure Recovery|Recovery for Svcs to AAO Funds,562942
Community Health|Public Health|Occupational Safety & Health|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Resources (AAO),91158
Community Health|Public Health|Occupational Safety & Health|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),181899
Community Health|Public Health|Occupational Safety & Health|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Med Examiner/Coroner (AAO),2035
Community Health|Public Health|Occupational Safety & Health|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),185606
Community Health|Public Health|Occupational Safety & Health|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),93401
Community Health|Public Health|Occupational Safety & Health|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),8843
Community Health|Public Health|Occupational Safety & Health|Transfer Adjustments-Sources,-562942
Community Health|Public Health|Occupational Safety & Health|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-562942
Community Health|Public Health|Occupational Safety & Health|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-562942
Community Health|Public Health|Primary Care - Ambu Care - Health Cntrs,26484268
Community Health|Public Health|Primary Care - Ambu Care - Health Cntrs|Charges for Services,15862383
Community Health|Public Health|Primary Care - Ambu Care - Health Cntrs|Charges for Services|Net Patient Revenue,1931094
Community Health|Public Health|Primary Care - Ambu Care - Health Cntrs|Charges for Services|Net Patient Revenue|Cap. Fees/Health Plan Settlements,1931094
Community Health|Public Health|Primary Care - Ambu Care - Health Cntrs|Charges for Services|Outpatient Revenues,27880617
Community Health|Public Health|Primary Care - Ambu Care - Health Cntrs|Charges for Services|Outpatient Revenues|Medi-Cal O/P Gross Charges,9353275
