Community Health|Public Health|Hiv Health Services|Intergovernmental Revenues-State|State - Other,232796
Community Health|Public Health|Hiv Health Services|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,232796
Community Health|Public Health|Hiv Health Services|Transfer Adjustments-Sources,-454782
Community Health|Public Health|Hiv Health Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-454782
Community Health|Public Health|Hiv Health Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-454782
Community Health|Public Health|Laguna Honda - Long Term Care,264672688
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services,160301802
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Inpatient Revenues,242625300
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Inpatient Revenues|Medi-Cal I/P Gross Charges,234848954
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Inpatient Revenues|Medicare I/P Gross Charges,6710592
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Inpatient Revenues|Other I/P Gross Charges,874745
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Inpatient Revenues|Private Insurance I/P Gross Charges,191009
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Net Patient Revenue,33102946
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Net Patient Revenue|AB 915-Outpatient Medi-Cal Suppl Payt,900000
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Net Patient Revenue|Budget Hospital Revenue,2000000
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Net Patient Revenue|Dp SNF-Distinct Part Skilled Nursing Fac,30202946
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Outpatient Revenues,23218913
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Outpatient Revenues|Medi-Cal O/P Gross Charges,15740232
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Outpatient Revenues|Medicare O/P Gross Charges,7478681
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Revenue Deductions,-138645357
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Revenue Deductions|County Indigent Care-I/P Write-off,-180000
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Revenue Deductions|Medi-Cal I/P Contractual Adj,-121225464
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Revenue Deductions|Medi-Cal O/P Contractual Adj,-8506208
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Revenue Deductions|Medicare I/P Contractual Adj,-3876818
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Revenue Deductions|Medicare O/P Contractual Adj,-4125722
Community Health|Public Health|Laguna Honda - Long Term Care|Charges for Services|Revenue Deductions|Provision for Bad Debts-I/P,-731145
Community Health|Public Health|Laguna Honda - Long Term Care|Expenditure Recovery,229950
Community Health|Public Health|Laguna Honda - Long Term Care|Expenditure Recovery|Recovery for Svcs to AAO Funds,229950
Community Health|Public Health|Laguna Honda - Long Term Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Homelessness Services (Aao),229950
Community Health|Public Health|Laguna Honda - Long Term Care|General Fund Support,73199598
Community Health|Public Health|Laguna Honda - Long Term Care|General Fund Support|General Fund Support,73199598
Community Health|Public Health|Laguna Honda - Long Term Care|General Fund Support|General Fund Support|General Fund Support,73199598
Community Health|Public Health|Laguna Honda - Long Term Care|Intergovernmental Revenues-State,325380
Community Health|Public Health|Laguna Honda - Long Term Care|Intergovernmental Revenues-State|State-Health Programs,325380
Community Health|Public Health|Laguna Honda - Long Term Care|Intergovernmental Revenues-State|State-Health Programs|Short-Doyle Medi-Cal,325380
Community Health|Public Health|Laguna Honda - Long Term Care|Intrafund Transfers In,17398772
Community Health|Public Health|Laguna Honda - Long Term Care|Intrafund Transfers In|Intrafund Transfers In (Iti),17398772
Community Health|Public Health|Laguna Honda - Long Term Care|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 5L-Laguna Honda Hospital Funds,17398772
Community Health|Public Health|Laguna Honda - Long Term Care|Operating Transfers In,2482167
Community Health|Public Health|Laguna Honda - Long Term Care|Operating Transfers In|Other Operating Transfers In (Oti),2482167
Community Health|Public Health|Laguna Honda - Long Term Care|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 1G-General Fund,2482167
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues,14581649
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|CHN-Other Operating Revenue,280000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|CHN-Other Operating Revenue|Hospital-Chgs-Tpa/Misc Revenue,15000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|CHN-Other Operating Revenue|Hospital-Rents/Conces/Cafeteria Sales,230000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|CHN-Other Operating Revenue|Hospital-Rents/Concess-Other Oper,35000
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|Other Non-Operating Revenues,14301649
Community Health|Public Health|Laguna Honda - Long Term Care|Other Revenues|Other Non-Operating Revenues|SB1128 LHH Cop Construction Reimb(Crrp),14301649
Community Health|Public Health|Laguna Honda - Long Term Care|Rents & Concessions,563740
Community Health|Public Health|Laguna Honda - Long Term Care|Rents & Concessions|Parking Garage/Lot Rentals,563740
Community Health|Public Health|Laguna Honda - Long Term Care|Rents & Concessions|Parking Garage/Lot Rentals|Employee Parking,563740
Community Health|Public Health|Laguna Honda - Long Term Care|Transfer Adjustments-Sources,-19628722
Community Health|Public Health|Laguna Honda - Long Term Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-19628722
Community Health|Public Health|Laguna Honda - Long Term Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-19398772
Community Health|Public Health|Laguna Honda - Long Term Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-229950
Community Health|Public Health|Laguna Honda - Long Term Care|Unappropriated Fund Balance,15218352
Community Health|Public Health|Laguna Honda - Long Term Care|Unappropriated Fund Balance|Unappropriated Fund Balance,15218352
Community Health|Public Health|Laguna Honda - Long Term Care|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,15218352
Community Health|Public Health|Laguna Honda Hosp - Acute Care,4272856
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services,4272856
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Inpatient Revenues,8575332
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Inpatient Revenues|Medi-Cal I/P Gross Charges,4749056
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Inpatient Revenues|Medicare I/P Gross Charges,3810494
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Inpatient Revenues|Private Insurance I/P Gross Charges,15782
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Revenue Deductions,-4302476
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Revenue Deductions|Medi-Cal I/P Contractual Adj,-2306032
Community Health|Public Health|Laguna Honda Hosp - Acute Care|Charges for Services|Revenue Deductions|Medicare I/P Contractual Adj,-1996444
Community Health|Public Health|Mental Health - Children's Program,7348996
Community Health|Public Health|Mental Health - Children's Program|Charges for Services,100000
Community Health|Public Health|Mental Health - Children's Program|Charges for Services|Public Health Charges,100000
Community Health|Public Health|Mental Health - Children's Program|Charges for Services|Public Health Charges|Misc Public Health Revenue,100000
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-Federal,1502644
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-Federal|Federal-Other,1502644
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,1000000
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,502644
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-State,4204394
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-State|State - Other,4204394
Community Health|Public Health|Mental Health - Children's Program|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,4204394
Community Health|Public Health|Mental Health - Children's Program|Other Revenues,1541958
Community Health|Public Health|Mental Health - Children's Program|Other Revenues|Private Grants,1541958
Community Health|Public Health|Mental Health - Children's Program|Other Revenues|Private Grants|Private Grants,1541958
Community Health|Public Health|Mental Health - Community Care,215197754
Community Health|Public Health|Mental Health - Community Care|Charges for Services,12898846
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Hospital Service Charges,7683358
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Hospital Service Charges|Medi-Cal,6035219
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Hospital Service Charges|Medicare,1648139
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Net Patient Revenue,617600
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Net Patient Revenue|Patient Payments-Mental Health,617600
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Outpatient Revenues,800000
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Outpatient Revenues|Medi-Cal TCM/MAA,800000
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Public Health Charges,3797888
Community Health|Public Health|Mental Health - Community Care|Charges for Services|Public Health Charges|Misc Public Health Revenue,3797888
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery,6750336
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds,6750336
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Homelessness Services (Aao),2163619
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),3980149
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),146164
Community Health|Public Health|Mental Health - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),460404
